Index,date,State,Rt,Climate,Region,RtVarianceByState,ClimateVarianceByState,RtVarianceByRegion,ClimateVarianceByRegion
3414,9/24/2020,OH,1.140625729,67,"Region 05 IL, IN, MI, MN, OH, WI",0.691127809,0.329736437,0.594303467,0.459831053
4374,9/24/2020,VA,1.021384114,67,"Region 03 DC, DE, MD, PA, VA, WV",0.198415315,-0.715196784,-0.42122062,-0.109054717
3606,9/24/2020,OR,0.999047267,66,"Region 10 AK, ID, OR, WA",-0.840360019,0.173882603,-0.869245824,0.481807702
630,9/24/2020,CT,1.13217293,65,"Region 01 CT,MA,ME,NH,RI,VT",0.072292996,0.12569964,0.095496094,0.234776335
3702,9/24/2020,PA,1.091437684,69,"Region 03 DC, DE, MD, PA, VA, WV",0.203506826,0.384010853,0.590773761,0.080148647
1398,9/24/2020,IL,1.137701384,68.5,"Region 05 IL, IN, MI, MN, OH, WI",0.736930651,0.332373348,0.562098923,0.57933595
1782,9/24/2020,LA,1.051505876,74,"Region 06 AR, LA, NM, OK, TX",0.449773375,-0.502174897,0.345581153,0.105645564
4566,9/24/2020,WA,0.995771654,64.5,"Region 10 AK, ID, OR, WA",-0.377855296,0.362560628,-0.922088125,0.375089287
150,9/24/2020,AL,1.064361841,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.608820073,-0.390453543,0.848963263,0.121791836
2070,9/24/2020,ME,0.98823849,62,"Region 01 CT,MA,ME,NH,RI,VT",-0.616394413,0.348897945,-1.100954787,-0.012447009
1494,9/24/2020,IN,1.136531637,65,"Region 05 IL, IN, MI, MN, OH, WI",1.043444441,0.171711284,0.549217006,0.300491191
4854,9/24/2020,WY,1.226228771,67.5,"Region 08 CO, MT, ND, SD, UT, WY",0.544475329,0.560430967,1.461936664,0.304448565
3126,9/24/2020,NM,1.227372193,74.5,"Region 06 AR, LA, NM, OK, TX",1.425300445,0.433434761,2.657232909,0.149702793
1206,9/24/2020,IA,1.059855412,71,"Region 07 IA, KS, MO, NE",-0.55116962,0.619083854,-0.40805974,0.480818548
246,9/24/2020,AR,1.052863145,65,"Region 06 AR, LA, NM, OK, TX",0.601330637,-0.528918646,0.363421597,-0.687384558
3798,9/24/2020,RI,1.141084984,69,"Region 01 CT,MA,ME,NH,RI,VT",0.222319717,0.384010853,0.169577286,0.564407459
2262,9/24/2020,MN,1.091125702,60,"Region 05 IL, IN, MI, MN, OH, WI",-0.113117604,0.279822075,0.049181122,-0.097858466
1302,9/24/2020,ID,1.078695239,64.5,"Region 10 AK, ID, OR, WA",0.622927892,-0.131287602,0.41563797,0.375089287
1014,9/24/2020,GA,1.012781907,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.366086941,-0.772414825,0.178557612,-0.25689695
4278,9/24/2020,UT,1.041626867,76.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.728844446,0.543689559,-0.911253897,0.872066388
4086,9/24/2020,TN,1.108046232,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.157000571,0.595319316,1.416747289,0.0081852
3030,9/24/2020,NJ,1.173660287,68,"Region 02 NJ, NY",1.86906069,0.055533051,2.257967951,0.07773837
2646,9/24/2020,NC,0.997860658,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.338636271,0.591813594,-0.015380008,0.197529594
3318,9/24/2020,NY,1.018558305,68.5,"Region 02 NJ, NY",-0.915880075,0.148256566,-0.767132131,0.124971809
822,9/24/2020,DE,0.972342303,65,"Region 03 DC, DE, MD, PA, VA, WV",-1.435281369,-0.159198694,-1.129678977,-0.298258081
1590,9/24/2020,KS,1.073305114,69,"Region 07 IA, KS, MO, NE",-0.154530282,0.255913946,-0.243399218,0.334775975
3222,9/24/2020,NV,1.097939391,87,"Region 09 AZ, CA, HI, NV",0.808509321,0.18811312,1.20511079,0.552724604
4758,9/24/2020,WV,0.999195536,64.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.819384256,-0.181932736,-0.741756978,-0.345558922
2742,9/24/2020,ND,1.074436766,72.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.958459171,0.591813594,-0.489458991,0.6197918
4182,9/24/2020,TX,0.968128987,72,"Region 06 AR, LA, NM, OK, TX",-0.291172658,-0.575279028,-0.750355438,-0.070583352
342,9/24/2020,AZ,1.087576274,91.5,"Region 09 AZ, CA, HI, NV",0.736862796,0.150459131,1.070816982,0.979588566
918,9/24/2020,FL,1.018991461,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.05543143,-0.381194627,0.259265744,0.765562773
4662,9/24/2020,WI,1.06245475,69,"Region 05 IL, IN, MI, MN, OH, WI",-0.729540981,0.603715929,-0.266559648,0.619170916
2166,9/24/2020,MI,1.100251381,63,"Region 05 IL, IN, MI, MN, OH, WI",0.030037684,0.329281263,0.14967827,0.141151328
1110,9/24/2020,HI,1.019266136,79.5,"Region 09 AZ, CA, HI, NV",0.642402815,0.501890366,0.185597935,-0.158715333
4470,9/24/2020,VT,1.236315902,64.5,"Region 01 CT,MA,ME,NH,RI,VT",0.535498007,0.362560628,0.961181545,0.193572444
3990,9/24/2020,SD,1.110717628,70,"Region 08 CO, MT, ND, SD, UT, WY",-0.052634407,0.595319316,-0.023042355,0.462120182
534,9/24/2020,CO,1.113886428,73,"Region 08 CO, MT, ND, SD, UT, WY",0.103067114,0.558567569,0.017694854,0.651326123
2358,9/24/2020,MO,1.063466482,67,"Region 07 IA, KS, MO, NE",-0.094473426,0.05553395,-0.363850532,0.188733403
3510,9/24/2020,OK,1.025665158,67.5,"Region 06 AR, LA, NM, OK, TX",1.536627691,-0.083745066,0.005921222,-0.467098413
2934,9/24/2020,NH,1.12452087,66.5,"Region 01 CT,MA,ME,NH,RI,VT",0.268475802,0.264245149,0.031888566,0.358388007
438,9/24/2020,CA,1.006139877,71,"Region 09 AZ, CA, HI, NV",0.393405007,0.04405201,0.015497056,-0.965013928
1878,9/24/2020,MA,1.122211032,70,"Region 01 CT,MA,ME,NH,RI,VT",0.348108409,0.551151683,0.012688104,0.646815241
726,9/24/2020,DC,1.005607792,67.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.193059679,-0.224431626,-0.649125482,-0.061753876
1686,9/24/2020,KY,1.10886124,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.300038184,-0.061242469,1.427340283,-0.181159193
1974,9/24/2020,MD,1.016851997,65.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.62476868,-0.261766922,-0.486691615,-0.25095724
2550,9/24/2020,MT,1.184455159,74,"Region 08 CO, MT, ND, SD, UT, WY",1.281890345,0.827759559,0.924906766,0.71439477
3894,9/24/2020,SC,1.013628873,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.289812626,-0.406087342,0.189565978,0.046054079
54,9/24/2020,AK,1.171301586,46,"Region 10 AK, ID, OR, WA",1.238788922,-0.014674046,1.909566711,-0.941104488
1207,9/25/2020,IA,1.068325552,74,"Region 07 IA, KS, MO, NE",-0.465023277,0.827130704,-0.304362448,0.699882407
535,9/25/2020,CO,1.124144863,74.5,"Region 08 CO, MT, ND, SD, UT, WY",0.208929055,0.656181319,0.149574431,0.745929094
727,9/25/2020,DC,1.006596428,65.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.178131382,-0.42626241,-0.634843639,-0.25095724
1783,9/25/2020,LA,1.051531806,75.5,"Region 06 AR, LA, NM, OK, TX",0.450114276,-0.304056582,0.345921986,0.237817251
4375,9/25/2020,VA,1.02720916,67.5,"Region 03 DC, DE, MD, PA, VA, WV",0.310791666,-0.659331128,-0.337071963,-0.061753876
3031,9/25/2020,NJ,1.178878788,68.5,"Region 02 NJ, NY",1.955263623,0.101891076,2.359749292,0.124971809
2935,9/25/2020,NH,1.121121317,66.5,"Region 01 CT,MA,ME,NH,RI,VT",0.204686158,0.264245149,0.00362988,0.358388007
631,9/25/2020,CT,1.138835067,65.5,"Region 01 CT,MA,ME,NH,RI,VT",0.156167452,0.167454538,0.150874916,0.275980225
4183,9/25/2020,TX,0.974905619,74,"Region 06 AR, LA, NM, OK, TX",-0.19940799,-0.374088548,-0.661280887,0.105645564
3607,9/25/2020,OR,0.997935191,60,"Region 10 AK, ID, OR, WA",-0.857290509,-0.496059732,-0.887185872,0.054934045
1879,9/25/2020,MA,1.119731984,65,"Region 01 CT,MA,ME,NH,RI,VT",0.316731581,0.106898437,-0.007918911,0.234776335
4759,9/25/2020,WV,1.005872587,65,"Region 03 DC, DE, MD, PA, VA, WV",-0.734152402,-0.132314717,-0.645300251,-0.298258081
4279,9/25/2020,UT,1.046126299,69.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.568236829,0.047950911,-0.853410455,0.430585859
1975,9/25/2020,MD,1.019543694,65,"Region 03 DC, DE, MD, PA, VA, WV",-0.58567741,-0.309632873,-0.44780734,-0.298258081
2839,9/25/2020,NE,1.095837121,77.5,"Region 07 IA, KS, MO, NE",-0.106843019,0.923477955,0.032453142,0.955456909
3511,9/25/2020,OK,1.022530227,71.5,"Region 06 AR, LA, NM, OK, TX",1.351974193,0.247781793,-0.035285468,-0.114640581
2647,9/25/2020,NC,0.997046308,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.365527255,0.923477955,-0.02596445,0.57621838
3991,9/25/2020,SD,1.117057407,68.5,"Region 08 CO, MT, ND, SD, UT, WY",0.078579071,0.502189515,0.058460075,0.367517212
3319,9/25/2020,NY,1.017174666,69.5,"Region 02 NJ, NY",-0.950400196,0.244099194,-0.794118546,0.219438689
4567,9/25/2020,WA,0.998089128,61.5,"Region 10 AK, ID, OR, WA",-0.323083331,0.112159043,-0.884702555,0.161652459
343,9/25/2020,AZ,1.094994814,91.5,"Region 09 AZ, CA, HI, NV",0.828389281,0.150459131,1.166952535,0.979588566
1399,9/25/2020,IL,1.144395024,70.5,"Region 05 IL, IN, MI, MN, OH, WI",0.809302509,0.487265781,0.63581308,0.738675813
1687,9/25/2020,KY,1.103666586,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.191786922,0.092129976,1.359823225,-0.067552557
1495,9/25/2020,IN,1.134929296,65,"Region 05 IL, IN, MI, MN, OH, WI",1.016638264,0.171711284,0.531571119,0.300491191
151,9/25/2020,AL,1.06876057,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.692667395,-0.390453543,0.906135356,0.121791836
2551,9/25/2020,MT,1.174888704,57.5,"Region 08 CO, MT, ND, SD, UT, WY",1.145524929,-0.160312138,0.80192309,-0.326237906
4855,9/25/2020,WY,1.222164435,66.5,"Region 08 CO, MT, ND, SD, UT, WY",0.501943903,0.497246736,1.409686695,0.241379917
3895,9/25/2020,SC,1.020060723,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.365201138,0.107616119,0.273163382,0.386873987
2359,9/25/2020,MO,1.065053977,71,"Region 07 IA, KS, MO, NE",-0.068610759,0.394026598,-0.344415324,0.480818548
3223,9/25/2020,NV,1.096718587,86.5,"Region 09 AZ, CA, HI, NV",0.793958223,0.141926779,1.189290606,0.505295275
2743,9/25/2020,ND,1.080338848,77.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.851104003,0.923477955,-0.413583472,0.935135035
439,9/25/2020,CA,1.014533128,69.5,"Region 09 AZ, CA, HI, NV",0.513279232,-0.24428842,0.124263718,-1.107301916
247,9/25/2020,AR,1.054782391,66,"Region 06 AR, LA, NM, OK, TX",0.64312605,-0.436261365,0.388648875,-0.5992701
4471,9/25/2020,VT,1.237316963,61.5,"Region 01 CT,MA,ME,NH,RI,VT",0.542987023,0.112159043,0.969502836,-0.053650899
55,9/25/2020,AK,1.174598648,47,"Region 10 AK, ID, OR, WA",1.292667252,0.061472355,1.962755028,-0.869958878
919,9/25/2020,FL,1.022713507,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.112858664,0.46702653,0.307642709,1.030644924
1111,9/25/2020,HI,1.025002127,79.5,"Region 09 AZ, CA, HI, NV",0.744636245,0.501890366,0.259929632,-0.158715333
2167,9/25/2020,MI,1.104965675,67,"Region 05 IL, IN, MI, MN, OH, WI",0.08540499,0.673815337,0.201594746,0.459831053
3703,9/25/2020,PA,1.095371996,68.5,"Region 03 DC, DE, MD, PA, VA, WV",0.284855278,0.340537926,0.64760886,0.032847806
4663,9/25/2020,WI,1.063637772,69.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.711589946,0.643658541,-0.253531539,0.659005882
2263,9/25/2020,MN,1.102563064,65,"Region 05 IL, IN, MI, MN, OH, WI",-0.009149906,0.62115523,0.175135833,0.300491191
1591,9/25/2020,KS,1.079497374,75.5,"Region 07 IA, KS, MO, NE",-0.072087055,0.754946142,-0.167589303,0.809414336
1015,9/25/2020,GA,1.016290944,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.428471509,0.036724321,0.224166012,0.273267351
3127,9/25/2020,NM,1.225512334,73.5,"Region 06 AR, LA, NM, OK, TX",1.40537701,0.350629314,2.632786236,0.061588335
823,9/25/2020,DE,0.979448321,66,"Region 03 DC, DE, MD, PA, VA, WV",-1.3296638,-0.062163299,-1.02702539,-0.203656399
1303,9/25/2020,ID,1.082800864,63,"Region 10 AK, ID, OR, WA",0.712749811,-0.252865832,0.481870052,0.268370873
3799,9/25/2020,RI,1.154000597,68.5,"Region 01 CT,MA,ME,NH,RI,VT",0.341458451,0.340537926,0.276937946,0.523203569
2071,9/25/2020,ME,0.997532668,56,"Region 01 CT,MA,ME,NH,RI,VT",-0.569741931,-0.133611578,-1.0236972,-0.506893695
3415,9/25/2020,OH,1.145677717,66.5,"Region 05 IL, IN, MI, MN, OH, WI",0.736969041,0.282631231,0.649938822,0.419996088
4087,9/25/2020,TN,1.112739194,68.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.234460283,0.502189515,1.477743649,-0.105421436
4184,9/26/2020,TX,0.981816927,77.5,"Region 06 AR, LA, NM, OK, TX",-0.10581963,-0.022005209,-0.570436104,0.414046166
3320,9/26/2020,NY,1.016325145,69.5,"Region 02 NJ, NY",-0.971594718,0.244099194,-0.810687554,0.219438689
344,9/26/2020,AZ,1.101868329,90,"Region 09 AZ, CA, HI, NV",0.913191502,-0.004298832,1.256025206,0.837300578
632,9/26/2020,CT,1.141305387,69.5,"Region 01 CT,MA,ME,NH,RI,VT",0.187268095,0.501493721,0.171409379,0.60561135
1880,9/26/2020,MA,1.12235415,66.5,"Region 01 CT,MA,ME,NH,RI,VT",0.349919826,0.240174411,0.013877768,0.358388007
4760,9/26/2020,WV,1.012788192,67.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.645875432,0.115775377,-0.545397371,-0.061753876
152,9/26/2020,AL,1.073599291,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.78490172,-0.019329383,0.969026206,0.349005108
3896,9/26/2020,SC,1.029950837,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.48112439,-0.862712641,0.401709268,-0.25689695
3416,9/26/2020,OH,1.150811169,69.5,"Region 05 IL, IN, MI, MN, OH, WI",0.783549469,0.565262463,0.706471304,0.659005882
1208,9/26/2020,IA,1.075554202,76,"Region 07 IA, KS, MO, NE",-0.391503623,0.965828603,-0.215864332,0.845924979
1016,9/26/2020,GA,1.02382288,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.562376217,0.152315628,0.322061687,0.349005108
2264,9/26/2020,MN,1.117313515,61,"Region 05 IL, IN, MI, MN, OH, WI",0.124934374,0.348088706,0.337576157,-0.018188535
248,9/26/2020,AR,1.055273447,65.5,"Region 06 AR, LA, NM, OK, TX",0.653819774,-0.482590005,0.395103496,-0.643327329
4280,9/26/2020,UT,1.047903164,65,"Region 08 CO, MT, ND, SD, UT, WY",-0.504811478,-0.27073822,-0.830567574,0.146776947
1976,9/26/2020,MD,1.025917415,67,"Region 03 DC, DE, MD, PA, VA, WV",-0.493112443,-0.118169068,-0.355732521,-0.109054717
2936,9/26/2020,NH,1.11836422,66.5,"Region 01 CT,MA,ME,NH,RI,VT",0.152951641,0.264245149,-0.01928841,0.358388007
3608,9/26/2020,OR,1.000225847,61,"Region 10 AK, ID, OR, WA",-0.822417058,-0.384402677,-0.850232932,0.126079654
4568,9/26/2020,WA,1.001772071,66.5,"Region 10 AK, ID, OR, WA",-0.236039411,0.529495017,-0.825289194,0.517380506
1400,9/26/2020,IL,1.151587954,71.5,"Region 05 IL, IN, MI, MN, OH, WI",0.887072708,0.564711998,0.715025701,0.818345744
2648,9/26/2020,NC,0.997441957,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.352462367,0.823978647,-0.020822037,0.462611744
4856,9/26/2020,WY,1.222452226,61.5,"Region 08 CO, MT, ND, SD, UT, WY",0.504955505,0.18132558,1.413386455,-0.073963318
2552,9/26/2020,MT,1.167359125,59,"Region 08 CO, MT, ND, SD, UT, WY",1.038194243,-0.070487438,0.705124924,-0.231634936
1496,9/26/2020,IN,1.137380763,66,"Region 05 IL, IN, MI, MN, OH, WI",1.057649796,0.264060209,0.558568063,0.380161122
1592,9/26/2020,KS,1.086033124,78.5,"Region 07 IA, KS, MO, NE",0.014929369,0.985268693,-0.087574146,1.028478195
920,9/26/2020,FL,1.025479733,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.155538607,0.345852079,0.343596488,0.992776045
3800,9/26/2020,RI,1.162428928,66.5,"Region 01 CT,MA,ME,NH,RI,VT",0.419204717,0.166646219,0.346998205,0.358388007
728,9/26/2020,DC,1.009092703,67,"Region 03 DC, DE, MD, PA, VA, WV",-0.140437898,-0.274889322,-0.598782432,-0.109054717
2840,9/26/2020,NE,1.101757895,76,"Region 07 IA, KS, MO, NE",-0.033988681,0.823978647,0.104939338,0.845924979
824,9/26/2020,DE,0.983437347,69,"Region 03 DC, DE, MD, PA, VA, WV",-1.270374445,0.228942883,-0.969399891,0.080148647
3704,9/26/2020,PA,1.101175999,66.5,"Region 03 DC, DE, MD, PA, VA, WV",0.404862706,0.166646219,0.73145353,-0.156355558
1688,9/26/2020,KY,1.106800782,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.257100352,0.143254124,1.400559662,-0.029683678
440,9/26/2020,CA,1.022583909,70.5,"Region 09 AZ, CA, HI, NV",0.628262227,-0.052061467,0.228592371,-1.012443257
56,9/26/2020,AK,1.167262555,49,"Region 10 AK, ID, OR, WA",1.172785842,0.213765157,1.844408926,-0.727667659
3128,9/26/2020,NM,1.223510714,75,"Region 06 AR, LA, NM, OK, TX",1.383934984,0.474837484,2.606476205,0.193760022
3512,9/26/2020,OK,1.024264356,74.5,"Region 06 AR, LA, NM, OK, TX",1.454117744,0.496426936,-0.012491437,0.149702793
2360,9/26/2020,MO,1.067609876,75.5,"Region 07 IA, KS, MO, NE",-0.026971343,0.774830826,-0.313124247,0.809414336
2744,9/26/2020,ND,1.091331612,76,"Region 08 CO, MT, ND, SD, UT, WY",-0.651152523,0.823978647,-0.272263566,0.840532065
1784,9/26/2020,LA,1.052148087,77,"Region 06 AR, LA, NM, OK, TX",0.458216502,-0.105938266,0.354022611,0.369988937
4472,9/26/2020,VT,1.23848548,66.5,"Region 01 CT,MA,ME,NH,RI,VT",0.55172879,0.529495017,0.979216099,0.358388007
1304,9/26/2020,ID,1.083473081,60,"Region 10 AK, ID, OR, WA",0.72745642,-0.496022291,0.49271428,0.054934045
1112,9/26/2020,HI,1.016363758,77.5,"Region 09 AZ, CA, HI, NV",0.590673296,-1.218876603,0.147986529,-0.34843265
4088,9/26/2020,TN,1.116810362,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.30165697,0.222800113,1.530658297,-0.446241343
536,9/26/2020,CO,1.136035816,73.5,"Region 08 CO, MT, ND, SD, UT, WY",0.331637769,0.591105486,0.302441205,0.682860447
4664,9/26/2020,WI,1.069484447,71.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.622873195,0.803428987,-0.189144641,0.818345744
3224,9/26/2020,NV,1.092808685,85,"Region 09 AZ, CA, HI, NV",0.747355026,0.003367754,1.138622875,0.363007287
3032,9/26/2020,NJ,1.184317689,69,"Region 02 NJ, NY",2.045107281,0.148249102,2.465829303,0.172205249
4376,9/26/2020,VA,1.035031754,77,"Region 03 DC, DE, MD, PA, VA, WV",0.461704563,0.402116337,-0.224066713,0.836962104
3992,9/26/2020,SD,1.11978272,64,"Region 08 CO, MT, ND, SD, UT, WY",0.134984476,0.222800113,0.093495938,0.0837083
2072,9/26/2020,ME,1.00849484,60,"Region 01 CT,MA,ME,NH,RI,VT",-0.51471689,0.188061437,-0.932574462,-0.177262571
2168,9/26/2020,MI,1.110320453,68.5,"Region 05 IL, IN, MI, MN, OH, WI",0.148294498,0.803015615,0.260564596,0.57933595
3801,9/27/2020,RI,1.173899551,71.5,"Region 01 CT,MA,ME,NH,RI,VT",0.52501429,0.601375487,0.442347427,0.770426912
3705,9/27/2020,PA,1.101759281,71.5,"Region 03 DC, DE, MD, PA, VA, WV",0.416923033,0.601375487,0.739879626,0.316652852
1017,9/27/2020,GA,1.02803481,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.637256998,0.210111281,0.376805876,0.386873987
1305,9/27/2020,ID,1.082328652,55,"Region 10 AK, ID, OR, WA",0.702418866,-0.901283056,0.474252312,-0.300794002
3129,9/27/2020,NM,1.218155914,72.5,"Region 06 AR, LA, NM, OK, TX",1.326572566,0.267823867,2.536090738,-0.026526123
1209,9/27/2020,IA,1.080726101,61.5,"Region 07 IA, KS, MO, NE",-0.338902345,-0.039731169,-0.15254638,-0.212883672
4089,9/27/2020,TN,1.121787963,61,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.383814793,0.036540512,1.595354227,-0.673454615
3417,9/27/2020,OH,1.15467719,70.5,"Region 05 IL, IN, MI, MN, OH, WI",0.818629355,0.659472873,0.749046118,0.738675813
2937,9/27/2020,NH,1.11893642,71.5,"Region 01 CT,MA,ME,NH,RI,VT",0.163688474,0.666266295,-0.014532014,0.770426912
921,9/27/2020,FL,1.028198188,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.197481493,-0.138845725,0.378929367,0.841300531
729,9/27/2020,DC,1.017999637,73,"Region 03 DC, DE, MD, PA, VA, WV",-0.005944153,0.330603028,-0.470112799,0.458555376
4185,9/27/2020,TX,0.988281545,81.5,"Region 06 AR, LA, NM, OK, TX",-0.01828005,0.380375751,-0.48546278,0.766503998
4857,9/27/2020,WY,1.223125511,44.5,"Region 08 CO, MT, ND, SD, UT, WY",0.512001126,-0.89280635,1.42204202,-1.146130318
3993,9/27/2020,SD,1.123697697,61,"Region 08 CO, MT, ND, SD, UT, WY",0.216012182,0.036540512,0.14382579,-0.105497641
3225,9/27/2020,NV,1.089491787,84.5,"Region 09 AZ, CA, HI, NV",0.707820006,-0.042818587,1.095639778,0.315577958
3321,9/27/2020,NY,1.016525981,73,"Region 02 NJ, NY",-0.966584102,0.579548394,-0.806770461,0.550072767
1881,9/27/2020,MA,1.122657538,70,"Region 01 CT,MA,ME,NH,RI,VT",0.353759749,0.551151683,0.016399672,0.646815241
633,9/27/2020,CT,1.152920494,73.5,"Region 01 CT,MA,ME,NH,RI,VT",0.333499067,0.835532903,0.267959621,0.935242475
3897,9/27/2020,SC,1.035707646,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.548600662,-0.805634478,0.476532886,-0.219028072
1113,9/27/2020,HI,1.016647562,78,"Region 09 AZ, CA, HI, NV",0.595731578,-0.788684861,0.151664295,-0.30100332
3513,9/27/2020,OK,1.020583131,70.5,"Region 06 AR, LA, NM, OK, TX",1.237286473,0.164900078,-0.060878816,-0.202755039
1593,9/27/2020,KS,1.091947245,62.5,"Region 07 IA, KS, MO, NE",0.093669477,-0.243118249,-0.015169401,-0.139862386
1401,9/27/2020,IL,1.155690727,66,"Region 05 IL, IN, MI, MN, OH, WI",0.931432026,0.138757805,0.760207762,0.380161122
825,9/27/2020,DE,0.990810592,72.5,"Region 03 DC, DE, MD, PA, VA, WV",-1.160785051,0.568566764,-0.86288594,0.411254535
57,9/27/2020,AK,1.169145538,49,"Region 10 AK, ID, OR, WA",1.203556261,0.213765157,1.874785272,-0.727667659
1497,9/27/2020,IN,1.134306853,69,"Region 05 IL, IN, MI, MN, OH, WI",1.006225177,0.541106986,0.524716424,0.619170916
1785,9/27/2020,LA,1.052818978,77.5,"Region 06 AR, LA, NM, OK, TX",0.467036683,-0.039898827,0.36284105,0.414046166
1689,9/27/2020,KY,1.102596912,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.169496013,0.347750717,1.345920232,0.121791836
3609,9/27/2020,OR,1.004040827,63,"Region 10 AK, ID, OR, WA",-0.764336964,-0.161088565,-0.788689545,0.268370873
3033,9/27/2020,NJ,1.182237764,74,"Region 02 NJ, NY",2.010749592,0.611829355,2.425262566,0.644539646
345,9/27/2020,AZ,1.102318549,89,"Region 09 AZ, CA, HI, NV",0.918746107,-0.107470808,1.261859527,0.74244192
2169,9/27/2020,MI,1.116459739,68,"Region 05 IL, IN, MI, MN, OH, WI",0.220397706,0.759948855,0.328173892,0.539500985
2649,9/27/2020,NC,1.002061708,61,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.199911685,-0.171014436,0.03922277,-0.673454615
4569,9/27/2020,WA,1.008177651,74,"Region 10 AK, ID, OR, WA",-0.084647767,1.155498979,-0.721954159,1.050972577
2265,9/27/2020,MN,1.127398653,57.5,"Region 05 IL, IN, MI, MN, OH, WI",0.216610111,0.109155498,0.448639412,-0.297033294
4473,9/27/2020,VT,1.239709948,74,"Region 01 CT,MA,ME,NH,RI,VT",0.560889131,1.155498979,0.989394454,0.976446365
2745,9/27/2020,ND,1.099189412,61,"Region 08 CO, MT, ND, SD, UT, WY",-0.508224071,-0.171014436,-0.171245882,-0.105497641
441,9/27/2020,CA,1.025914706,74,"Region 09 AZ, CA, HI, NV",0.67583339,0.620732871,0.271755582,-0.680437953
1977,9/27/2020,MD,1.03196378,73.5,"Region 03 DC, DE, MD, PA, VA, WV",-0.405301637,0.504088301,-0.268386688,0.505856217
249,9/27/2020,AR,1.055739721,70.5,"Region 06 AR, LA, NM, OK, TX",0.663973821,-0.0193036,0.401232374,-0.202755039
2553,9/27/2020,MT,1.156728144,53.5,"Region 08 CO, MT, ND, SD, UT, WY",0.886654498,-0.39984467,0.568455999,-0.578512494
