date,State,Rt,Climate,Region,RtVarianceByState,ClimateVarianceByState
9/15/2020,MO,1.033353407,69,"Region 07 IA, KS, MO, NE",-0.585060438,0.224780274
9/16/2020,MO,1.031833259,71.5,"Region 07 IA, KS, MO, NE",-0.609825921,0.436338179
9/17/2020,MO,1.029333982,67.5,"Region 07 IA, KS, MO, NE",-0.65054288,0.097845531
9/18/2020,MO,1.037805553,63,"Region 07 IA, KS, MO, NE",-0.512528323,-0.282958698
9/19/2020,MO,1.042751941,61.5,"Region 07 IA, KS, MO, NE",-0.431944268,-0.409893441
9/20/2020,MO,1.042717623,62.5,"Region 07 IA, KS, MO, NE",-0.432503359,-0.325270279
9/21/2020,MO,1.041765384,65,"Region 07 IA, KS, MO, NE",-0.448016756,-0.113712374
9/22/2020,MO,1.048391526,67,"Region 07 IA, KS, MO, NE",-0.340066997,0.05553395
9/23/2020,MO,1.055805505,68.5,"Region 07 IA, KS, MO, NE",-0.219282194,0.182468693
9/24/2020,MO,1.063466482,67,"Region 07 IA, KS, MO, NE",-0.094473426,0.05553395
9/25/2020,MO,1.065053977,71,"Region 07 IA, KS, MO, NE",-0.068610759,0.394026598
9/26/2020,MO,1.067609876,75.5,"Region 07 IA, KS, MO, NE",-0.026971343,0.774830826
9/27/2020,MO,1.076997172,67,"Region 07 IA, KS, MO, NE",0.125961744,0.05553395
9/28/2020,MO,1.080489783,59,"Region 07 IA, KS, MO, NE",0.182861598,-0.621451345
9/29/2020,MO,1.086928931,57.5,"Region 07 IA, KS, MO, NE",0.287764946,-0.748386088
9/30/2020,MO,1.094503784,66,"Region 07 IA, KS, MO, NE",0.411170626,-0.029089212
10/1/2020,MO,1.098482123,55.5,"Region 07 IA, KS, MO, NE",0.475983716,-0.917632412
10/2/2020,MO,1.10422957,51.5,"Region 07 IA, KS, MO, NE",0.569618221,-1.25612506
10/3/2020,MO,1.110697747,55,"Region 07 IA, KS, MO, NE",0.674994494,-0.959943993
10/4/2020,MO,1.114432014,52,"Region 07 IA, KS, MO, NE",0.735831287,-1.213813479
10/5/2020,MO,1.120546738,57,"Region 07 IA, KS, MO, NE",0.835449283,-0.790697669
10/6/2020,MO,1.125404468,65.5,"Region 07 IA, KS, MO, NE",0.914588967,-0.071400793
10/7/2020,MO,1.132433944,73,"Region 07 IA, KS, MO, NE",1.02910964,0.563272922
10/8/2020,MO,1.132627045,71,"Region 07 IA, KS, MO, NE",1.032255544,0.394026598
10/9/2020,MO,1.135590353,72.5,"Region 07 IA, KS, MO, NE",1.080532262,0.520961341
10/10/2020,MO,1.142118128,71,"Region 07 IA, KS, MO, NE",1.186879476,0.394026598
10/11/2020,MO,1.140545718,72.5,"Region 07 IA, KS, MO, NE",1.161262566,0.520961341
10/12/2020,MO,1.14371485,60.5,"Region 07 IA, KS, MO, NE",1.212892465,-0.494516602
10/13/2020,MO,1.146949867,63,"Region 07 IA, KS, MO, NE",1.265595728,-0.282958698
10/14/2020,MO,1.147858237,68,"Region 07 IA, KS, MO, NE",1.280394433,0.140157112
10/15/2020,MO,1.1515472,53.5,"Region 07 IA, KS, MO, NE",1.340493156,-1.086878736
10/16/2020,MO,1.152840674,48.5,"Region 07 IA, KS, MO, NE",1.361565781,-1.509994545
10/17/2020,MO,1.148480187,59.5,"Region 07 IA, KS, MO, NE",1.290526929,-0.579139764
10/18/2020,MO,1.153497433,52,"Region 07 IA, KS, MO, NE",1.372265367,-1.213813479
10/19/2020,MO,1.157040576,45,"Region 07 IA, KS, MO, NE",1.429988464,-1.806175612
10/20/2020,MO,1.158308322,50,"Region 07 IA, KS, MO, NE",1.450641941,-1.383059803
10/21/2020,MO,1.155777398,55.5,"Region 07 IA, KS, MO, NE",1.409409406,-0.917632412
10/22/2020,MO,1.159444426,71,"Region 07 IA, KS, MO, NE",1.469150774,0.394026598
10/23/2020,MO,1.161162235,50.5,"Region 07 IA, KS, MO, NE",1.497136451,-1.340748222
10/24/2020,MO,1.155573207,42.5,"Region 07 IA, KS, MO, NE",1.406082829,-2.017733517
10/25/2020,MO,1.151215094,43.5,"Region 07 IA, KS, MO, NE",1.335082653,-1.933110355
10/26/2020,MO,1.153057317,36.5,"Region 07 IA, KS, MO, NE",1.365095219,-2.525472488
10/27/2020,MO,1.156048388,35.5,"Region 07 IA, KS, MO, NE",1.413824238,-2.61009565
10/28/2020,MO,1.155821999,43,"Region 07 IA, KS, MO, NE",1.410136023,-1.975421936
10/29/2020,MO,1.162881449,42.5,"Region 07 IA, KS, MO, NE",1.525145017,-2.017733517
10/30/2020,MO,1.157955236,45.5,"Region 07 IA, KS, MO, NE",1.444889643,-1.763864031
10/31/2020,MO,1.157479168,54,"Region 07 IA, KS, MO, NE",1.437133783,-1.044567155
11/1/2020,MO,1.158025504,44,"Region 07 IA, KS, MO, NE",1.446034413,-1.890798774
11/2/2020,MO,1.160093905,46.5,"Region 07 IA, KS, MO, NE",1.479731758,-1.679240869
11/3/2020,MO,1.154321996,57.5,"Region 07 IA, KS, MO, NE",1.385698731,-0.748386088
11/4/2020,MO,1.156683359,64,"Region 07 IA, KS, MO, NE",1.424168865,-0.198335536
8/1/2020,MS,0.890928326,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.521051631,0.591813594
8/2/2020,MS,0.892599465,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.564520836,0.425981414
8/3/2020,MS,0.890962308,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.521935562,0.193816361
8/4/2020,MS,0.894526629,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.614649691,0.193816361
8/5/2020,MS,0.895295387,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.634646411,0.45914785
8/6/2020,MS,0.89334101,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.583809699,0.790812211
8/7/2020,MS,0.895847047,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.648996039,0.989810827
8/8/2020,MS,0.895907287,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.650562985,1.22197588
8/9/2020,MS,0.89936186,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.74042238,1.255142316
8/10/2020,MS,0.899914891,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.754807669,0.823978647
8/11/2020,MS,0.901068578,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.784817056,0.658146466
8/12/2020,MS,0.902075849,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.81101791,1.0561437
8/13/2020,MS,0.902697347,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.827184143,1.22197588
8/14/2020,MS,0.902906194,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.832616614,1.22197588
8/15/2020,MS,0.901213014,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.788574085,0.757645775
8/16/2020,MS,0.902647365,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.825884025,0.923477955
8/17/2020,MS,0.904185079,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.865882616,0.691312902
8/18/2020,MS,0.906997817,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.939046777,0.45914785
8/19/2020,MS,0.907195393,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.944186069,0.658146466
8/20/2020,MS,0.905363812,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.896543492,0.956644391
8/21/2020,MS,0.906285133,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.920508638,1.255142316
8/22/2020,MS,0.909367805,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.000694248,1.288308752
8/23/2020,MS,0.913438671,86,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.106584486,1.487307369
8/24/2020,MS,0.913472167,87,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.107455775,1.553640241
8/25/2020,MS,0.916999186,86,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.199199615,1.487307369
8/26/2020,MS,0.917338688,85.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.208030647,1.454140933
8/27/2020,MS,0.917795066,87.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.219901825,1.586806677
8/28/2020,MS,0.91832804,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.233765397,1.255142316
8/29/2020,MS,0.921487578,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.315950424,0.425981414
8/30/2020,MS,0.920627621,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.293581461,0.359648541
8/31/2020,MS,0.922614017,68,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.345251043,0.293315669
9/1/2020,MS,0.924861919,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.403722847,0.160649925
9/2/2020,MS,0.924778406,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.40155053,0.790812211
9/3/2020,MS,0.923680974,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.373004433,0.425981414
9/4/2020,MS,0.922471391,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.341541095,0.392814978
9/5/2020,MS,0.922174539,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.333819463,0.757645775
9/6/2020,MS,0.919945738,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.275844509,1.22197588
9/7/2020,MS,0.916769106,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.193214838,0.127483489
9/8/2020,MS,0.913093034,48.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.097593872,-1.000175339
9/9/2020,MS,0.908886305,47.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.988169604,-1.066508211
9/10/2020,MS,0.906793265,50.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.933726027,-0.867509594
9/11/2020,MS,0.901519605,56.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.796549045,-0.469512361
9/12/2020,MS,0.897059421,63.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.680531975,-0.005182256
9/13/2020,MS,0.889664658,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.488181449,0.127483489
9/14/2020,MS,0.886128981,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.396212399,0.260149233
9/15/2020,MS,0.882952009,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.313573884,0.45914785
9/16/2020,MS,0.875430383,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.117923433,0.226982797
9/17/2020,MS,0.874488911,61.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.093434125,-0.137848
9/18/2020,MS,0.869693617,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.031299734,-0.237347308
9/19/2020,MS,0.865179044,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.148731555,0.127483489
9/20/2020,MS,0.866893595,68,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.10413313,0.293315669
9/21/2020,MS,0.865484843,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.140777197,0.392814978
9/22/2020,MS,0.866178736,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.122727844,0.392814978
9/23/2020,MS,0.866318194,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.119100301,0.392814978
9/24/2020,MS,0.86101731,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.256985427,0.591813594
9/25/2020,MS,0.862633199,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.21495337,0.923477955
9/26/2020,MS,0.860190733,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.278486118,0.823978647
9/27/2020,MS,0.861500295,61,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.244422155,-0.171014436
9/28/2020,MS,0.859590754,56.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.294092606,-0.469512361
9/29/2020,MS,0.859113869,61.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.306497206,-0.137848
9/30/2020,MS,0.856638645,60.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.370882047,-0.204180872
10/1/2020,MS,0.855933376,52,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.389227309,-0.768010286
10/2/2020,MS,0.852998793,47.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.465560868,-1.066508211
10/3/2020,MS,0.853394192,50,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.455275859,-0.90067603
10/4/2020,MS,0.848708032,50.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.577170954,-0.867509594
10/5/2020,MS,0.848549151,63.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.581303723,-0.005182256
10/6/2020,MS,0.84315448,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.72162841,0.127483489
10/7/2020,MS,0.841433534,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.76639318,0.260149233
10/8/2020,MS,0.840383264,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.793712512,0.226982797
10/9/2020,MS,0.834970809,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.934499791,0.757645775
10/10/2020,MS,0.833337908,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.97697436,0.226982797
10/11/2020,MS,0.831846295,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.015773784,0.392814978
10/12/2020,MS,0.828819225,58,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.094513089,-0.370013053
10/13/2020,MS,0.828269363,59.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.108815947,-0.270513744
10/14/2020,MS,0.824620397,62.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.20373184,-0.071515128
10/15/2020,MS,0.824931276,47.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.195645341,-1.066508211
10/16/2020,MS,0.822876701,46.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.249088377,-1.132841083
10/17/2020,MS,0.822430756,56,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.260688174,-0.502678797
10/18/2020,MS,0.820319075,38.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.315616635,-1.663504061
10/19/2020,MS,0.816393202,40,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.417735356,-1.564004752
10/20/2020,MS,0.814058147,39,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.478474159,-1.630337625
10/21/2020,MS,0.818915504,41,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.352125935,-1.49767188
10/22/2020,MS,0.816781293,42,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.40764044,-1.431339008
10/23/2020,MS,0.810867753,33.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.561461803,-1.995168422
10/24/2020,MS,0.810853649,30.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.561828673,-2.194167038
10/25/2020,MS,0.8137599,29,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.486232077,-2.293666347
10/26/2020,MS,0.812153358,27,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.528021003,-2.426332091
10/27/2020,MS,0.815469553,30.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.441761057,-2.194167038
10/28/2020,MS,0.814677855,41,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.462354486,-1.49767188
10/29/2020,MS,0.814858999,37.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.457642619,-1.729836933
10/30/2020,MS,0.816246627,43.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.421548024,-1.3318397
10/31/2020,MS,0.819168587,55.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.34554281,-0.535845233
11/1/2020,MS,0.819440499,41,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.338469911,-1.49767188
11/2/2020,MS,0.819688102,48,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.33202933,-1.033341775
11/3/2020,MS,0.81854669,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.361719423,-0.237347308
11/4/2020,MS,0.823326942,58.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.237376833,-0.336846617
8/1/2020,MT,0.987808437,77.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.521218232,1.037350525
8/2/2020,MT,0.989865402,79,"Region 08 CO, MT, ND, SD, UT, WY",-1.491897142,1.127175225
8/3/2020,MT,0.987421748,76.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.526730306,0.977467392
8/4/2020,MT,0.988699712,72,"Region 08 CO, MT, ND, SD, UT, WY",-1.508513517,0.707993293
8/5/2020,MT,0.992907323,76,"Region 08 CO, MT, ND, SD, UT, WY",-1.448535957,0.947525825
8/6/2020,MT,0.995576596,78.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.410486698,1.097233658
8/7/2020,MT,0.999331154,73.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.356967201,0.797817992
8/8/2020,MT,0.999416014,73,"Region 08 CO, MT, ND, SD, UT, WY",-1.355757561,0.767876426
8/9/2020,MT,1.001829921,69.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.321348427,0.55828546
8/10/2020,MT,1.002323821,71.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.314308109,0.678051726
8/11/2020,MT,1.006339796,76,"Region 08 CO, MT, ND, SD, UT, WY",-1.257062233,0.947525825
8/12/2020,MT,1.007942768,77.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.234212604,1.037350525
8/13/2020,MT,1.012530735,69.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.168813245,0.55828546
8/14/2020,MT,1.016897458,68.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.106567617,0.498402327
8/15/2020,MT,1.014468342,73,"Region 08 CO, MT, ND, SD, UT, WY",-1.141193548,0.767876426
8/16/2020,MT,1.020002379,77.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.062308396,1.037350525
8/17/2020,MT,1.022072958,82.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.032793245,1.33676619
8/18/2020,MT,1.026672071,83.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.967235004,1.396649324
8/19/2020,MT,1.031731262,78,"Region 08 CO, MT, ND, SD, UT, WY",-0.895118563,1.067292091
8/20/2020,MT,1.036482296,79,"Region 08 CO, MT, ND, SD, UT, WY",-0.827394759,1.127175225
8/21/2020,MT,1.04259194,75.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.740304594,0.917584259
8/22/2020,MT,1.047819547,77,"Region 08 CO, MT, ND, SD, UT, WY",-0.66578746,1.007408958
8/23/2020,MT,1.052798352,73.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.594816885,0.797817992
8/24/2020,MT,1.060236158,75.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.488794381,0.917584259
8/25/2020,MT,1.067824932,78,"Region 08 CO, MT, ND, SD, UT, WY",-0.380619898,1.067292091
8/26/2020,MT,1.073057936,76,"Region 08 CO, MT, ND, SD, UT, WY",-0.306025833,0.947525825
8/27/2020,MT,1.085588139,72.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.127413553,0.737934859
8/28/2020,MT,1.098117796,67.5,"Region 08 CO, MT, ND, SD, UT, WY",0.051190945,0.438519194
8/29/2020,MT,1.107528724,73.5,"Region 08 CO, MT, ND, SD, UT, WY",0.185339395,0.797817992
8/30/2020,MT,1.115338085,60.5,"Region 08 CO, MT, ND, SD, UT, WY",0.296658244,0.019337262
8/31/2020,MT,1.123705687,56,"Region 08 CO, MT, ND, SD, UT, WY",0.415934562,-0.250136837
9/1/2020,MT,1.132070044,66.5,"Region 08 CO, MT, ND, SD, UT, WY",0.535164624,0.37863606
9/2/2020,MT,1.142398138,75,"Region 08 CO, MT, ND, SD, UT, WY",0.682386854,0.887642692
9/3/2020,MT,1.152146968,68.5,"Region 08 CO, MT, ND, SD, UT, WY",0.821351942,0.498402327
9/4/2020,MT,1.159883609,71,"Region 08 CO, MT, ND, SD, UT, WY",0.931634201,0.64811016
9/5/2020,MT,1.169060333,80,"Region 08 CO, MT, ND, SD, UT, WY",1.062444181,1.187058358
9/6/2020,MT,1.180252819,68.5,"Region 08 CO, MT, ND, SD, UT, WY",1.221987921,0.498402327
9/7/2020,MT,1.186605569,47,"Region 08 CO, MT, ND, SD, UT, WY",1.31254345,-0.789085035
9/8/2020,MT,1.194925129,43.5,"Region 08 CO, MT, ND, SD, UT, WY",1.431134951,-0.998676001
9/9/2020,MT,1.201527716,50,"Region 08 CO, MT, ND, SD, UT, WY",1.525251792,-0.609435636
9/10/2020,MT,1.203462416,58.5,"Region 08 CO, MT, ND, SD, UT, WY",1.552830051,-0.100429005
9/11/2020,MT,1.207499167,62.5,"Region 08 CO, MT, ND, SD, UT, WY",1.61037208,0.139103528
9/12/2020,MT,1.212542124,69.5,"Region 08 CO, MT, ND, SD, UT, WY",1.682257112,0.55828546
9/13/2020,MT,1.215911154,62,"Region 08 CO, MT, ND, SD, UT, WY",1.730281085,0.109161961
9/14/2020,MT,1.215873231,69.5,"Region 08 CO, MT, ND, SD, UT, WY",1.729740511,0.55828546
9/15/2020,MT,1.218410469,69,"Region 08 CO, MT, ND, SD, UT, WY",1.765907671,0.528343893
9/16/2020,MT,1.216980016,57.5,"Region 08 CO, MT, ND, SD, UT, WY",1.745517222,-0.160312138
9/17/2020,MT,1.219761927,60.5,"Region 08 CO, MT, ND, SD, UT, WY",1.785172083,0.019337262
9/18/2020,MT,1.211356612,63,"Region 08 CO, MT, ND, SD, UT, WY",1.665358184,0.169045095
9/19/2020,MT,1.212158848,67,"Region 08 CO, MT, ND, SD, UT, WY",1.676793689,0.408577627
9/20/2020,MT,1.206120527,64,"Region 08 CO, MT, ND, SD, UT, WY",1.590720201,0.228928228
9/21/2020,MT,1.202484235,62,"Region 08 CO, MT, ND, SD, UT, WY",1.538886531,0.109161961
9/22/2020,MT,1.194243944,64,"Region 08 CO, MT, ND, SD, UT, WY",1.421424972,0.228928228
9/23/2020,MT,1.188910088,66.5,"Region 08 CO, MT, ND, SD, UT, WY",1.345393308,0.37863606
9/24/2020,MT,1.184455159,74,"Region 08 CO, MT, ND, SD, UT, WY",1.281890345,0.827759559
9/25/2020,MT,1.174888704,57.5,"Region 08 CO, MT, ND, SD, UT, WY",1.145524929,-0.160312138
9/26/2020,MT,1.167359125,59,"Region 08 CO, MT, ND, SD, UT, WY",1.038194243,-0.070487438
9/27/2020,MT,1.156728144,53.5,"Region 08 CO, MT, ND, SD, UT, WY",0.886654498,-0.39984467
9/28/2020,MT,1.149340836,56,"Region 08 CO, MT, ND, SD, UT, WY",0.781351821,-0.250136837
9/29/2020,MT,1.139966552,68,"Region 08 CO, MT, ND, SD, UT, WY",0.647725714,0.46846076
9/30/2020,MT,1.131815257,53.5,"Region 08 CO, MT, ND, SD, UT, WY",0.531532753,-0.39984467
10/1/2020,MT,1.122504179,55,"Region 08 CO, MT, ND, SD, UT, WY",0.398807618,-0.31001997
10/2/2020,MT,1.115053571,60.5,"Region 08 CO, MT, ND, SD, UT, WY",0.292602628,0.019337262
10/3/2020,MT,1.111076471,58,"Region 08 CO, MT, ND, SD, UT, WY",0.235910897,-0.130370571
10/4/2020,MT,1.103572593,63.5,"Region 08 CO, MT, ND, SD, UT, WY",0.128946567,0.198986661
10/5/2020,MT,1.098552,68,"Region 08 CO, MT, ND, SD, UT, WY",0.057380323,0.46846076
10/6/2020,MT,1.090675267,72,"Region 08 CO, MT, ND, SD, UT, WY",-0.054898883,0.707993293
10/7/2020,MT,1.090410683,58.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.058670406,-0.100429005
10/8/2020,MT,1.084863215,64.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.137747011,0.258869794
10/9/2020,MT,1.083734912,63.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.153830451,0.198986661
10/10/2020,MT,1.082052692,64.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.177809724,0.258869794
10/11/2020,MT,1.074282807,51.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.288565861,-0.519610936
10/12/2020,MT,1.069150386,53.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.361726161,-0.39984467
10/13/2020,MT,1.070786133,48.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.33840934,-0.699260336
10/14/2020,MT,1.069625378,44.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.354955369,-0.938792868
10/15/2020,MT,1.06586235,41,"Region 08 CO, MT, ND, SD, UT, WY",-0.408595602,-1.148383834
10/16/2020,MT,1.066953543,44,"Region 08 CO, MT, ND, SD, UT, WY",-0.393041148,-0.968734435
10/17/2020,MT,1.065424784,36,"Region 08 CO, MT, ND, SD, UT, WY",-0.414832904,-1.4477995
10/18/2020,MT,1.05780312,23.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.523476219,-2.196338664
10/19/2020,MT,1.056006752,29.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.549082619,-1.837039865
10/20/2020,MT,1.05810523,36.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.51916978,-1.417857933
10/21/2020,MT,1.055696984,33.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.553498219,-1.597507333
10/22/2020,MT,1.055881711,25,"Region 08 CO, MT, ND, SD, UT, WY",-0.550865021,-2.106513964
10/23/2020,MT,1.056630711,17,"Region 08 CO, MT, ND, SD, UT, WY",-0.54018837,-2.585579029
10/24/2020,MT,1.057663389,15.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.52546802,-2.675403729
10/25/2020,MT,1.058667786,10.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.511150803,-2.974819395
10/26/2020,MT,1.056690126,15.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.539341437,-2.675403729
10/27/2020,MT,1.060730334,27,"Region 08 CO, MT, ND, SD, UT, WY",-0.48175013,-1.986747698
10/28/2020,MT,1.058386615,39,"Region 08 CO, MT, ND, SD, UT, WY",-0.515158766,-1.2681501
10/29/2020,MT,1.062841711,50,"Region 08 CO, MT, ND, SD, UT, WY",-0.451653422,-0.609435636
10/30/2020,MT,1.063105513,51,"Region 08 CO, MT, ND, SD, UT, WY",-0.447893046,-0.549552503
10/31/2020,MT,1.062998168,44.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.449423199,-0.938792868
11/1/2020,MT,1.059153757,48,"Region 08 CO, MT, ND, SD, UT, WY",-0.50422351,-0.729201902
11/2/2020,MT,1.054609944,57,"Region 08 CO, MT, ND, SD, UT, WY",-0.568993474,-0.190253704
11/3/2020,MT,1.058804973,60.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.509195265,0.019337262
11/4/2020,MT,1.052128805,62,"Region 08 CO, MT, ND, SD, UT, WY",-0.60436097,0.109161961
8/1/2020,NC,1.021678437,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.447860329,0.591813594
